,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1,m2_training_time,m2_prediction_time,m2_acc,m2_prec,m2_rec,m2_f1,m3_training_time,m3_prediction_time,m3_acc,m3_prec,m3_rec,m3_f1
543,543,571,4864,0.9718875502008032,0.0,0.0,0.0,1.4725966453552246,0.27762770652770996,0.9718875502008032,0.0,0.0,0.0,6.882136344909668,0.2745847702026367,0.9718875502008032,0.0,0.0,0.0,2.8182358741760254,0.0196225643157959,0.9730349971313826,0.75,0.061224489795918366,0.11320754716981131
544,544,571,4874,0.9717253317945759,0.0,0.0,0.0,1.522324800491333,0.2740342617034912,0.9717253317945759,0.0,0.0,0.0,10.338778734207153,0.2739980220794678,0.9717253317945759,0.0,0.0,0.0,5.721497297286987,0.020003080368041992,0.9711482977495672,0.45454545454545453,0.10204081632653061,0.16666666666666669
545,545,571,4884,0.971561230412072,0.0,0.0,0.0,1.5035600662231445,0.27230000495910645,0.971561230412072,0.0,0.0,0.0,6.9223504066467285,0.27204132080078125,0.9721416134648868,1.0,0.02040816326530612,0.039999999999999994,3.8848764896392822,0.020130157470703125,0.9727219965177016,0.75,0.061224489795918366,0.11320754716981131
546,546,571,4894,0.971395213076474,0.0,0.0,0.0,1.4865849018096924,0.2705216407775879,0.971395213076474,0.0,0.0,0.0,6.646712303161621,0.26985692977905273,0.971395213076474,0.0,0.0,0.0,5.486639022827148,0.01961970329284668,0.9719789842381786,0.6,0.061224489795918366,0.1111111111111111
547,547,571,4904,0.9712272460364063,0.0,0.0,0.0,1.4994688034057617,0.2686173915863037,0.9712272460364063,0.0,0.0,0.0,6.16216778755188,0.2676835060119629,0.9712272460364063,0.0,0.0,0.0,4.240612506866455,0.019513368606567383,0.9724016441573693,0.75,0.061224489795918366,0.11320754716981131
548,548,571,4914,0.9710572947430597,0.0,0.0,0.0,1.4777648448944092,0.2675189971923828,0.9710572947430597,0.0,0.0,0.0,5.057557582855225,0.26600098609924316,0.9716479621972829,1.0,0.02040816326530612,0.039999999999999994,3.405545949935913,0.019643783569335938,0.9716479621972829,0.6,0.061224489795918366,0.1111111111111111
549,549,571,4924,0.9708853238265003,0.0,0.0,0.0,1.4812681674957275,0.2649259567260742,0.9708853238265003,0.0,0.0,0.0,7.528049468994141,0.26694631576538086,0.9708853238265003,0.0,0.0,0.0,11.077481508255005,0.019356489181518555,0.9726678550207962,0.7142857142857143,0.10204081632653061,0.17857142857142858
550,550,571,4934,0.9707112970711297,0.0,0.0,0.0,1.4992737770080566,0.26407408714294434,0.9707112970711297,0.0,0.0,0.0,5.783004522323608,0.2638819217681885,0.9713090257023311,1.0,0.02040816326530612,0.039999999999999994,3.7723143100738525,0.020531892776489258,0.9713090257023311,0.6,0.061224489795918366,0.1111111111111111
551,551,571,4944,0.9705351773902585,0.0,0.0,0.0,1.4837872982025146,0.2632143497467041,0.9705351773902585,0.0,0.0,0.0,7.03746485710144,0.272799015045166,0.9705351773902585,0.0,0.0,0.0,6.584289789199829,0.019034862518310547,0.9723391461214672,0.7142857142857143,0.10204081632653061,0.17857142857142858
552,552,571,4954,0.970356926799758,0.0,0.0,0.0,1.4538145065307617,0.26246118545532227,0.970356926799758,0.0,0.0,0.0,5.0468244552612305,0.2615349292755127,0.970356926799758,0.0,0.0,0.0,2.7959277629852295,0.019223690032958984,0.969751966122202,0.42857142857142855,0.061224489795918366,0.10714285714285714
553,553,571,4964,0.9701765063907486,0.0,0.0,0.0,1.542752981185913,0.2604508399963379,0.9701765063907486,0.0,0.0,0.0,11.721228837966919,0.25970983505249023,0.9701765063907486,0.0,0.0,0.0,5.086370468139648,0.019077777862548828,0.9726110772976263,0.7,0.14285714285714285,0.23728813559322035
554,554,571,4974,0.969993876301286,0.0,0.0,0.0,2.1678428649902344,0.257343053817749,0.969993876301286,0.0,0.0,0.0,10.839963674545288,0.256915807723999,0.9706062461726883,1.0,0.02040816326530612,0.039999999999999994,4.16980504989624,0.01903986930847168,0.969993876301286,0.5,0.061224489795918366,0.1090909090909091
555,555,571,4984,0.9698089956869994,0.0,0.0,0.0,1.4993360042572021,0.2586655616760254,0.9698089956869994,0.0,0.0,0.0,5.373282432556152,0.2573714256286621,0.9698089956869994,0.0,0.0,0.0,4.4122045040130615,0.018621444702148438,0.9704251386321626,0.6666666666666666,0.04081632653061224,0.07692307692307691
556,556,571,4994,0.9696218226906386,0.0,0.0,0.0,1.7337467670440674,0.2566494941711426,0.9696218226906386,0.0,0.0,0.0,12.516441345214844,0.2636098861694336,0.9696218226906386,0.0,0.0,0.0,17.58569097518921,0.018678665161132812,0.9708617482951023,0.75,0.061224489795918366,0.11320754716981131
557,557,571,5004,0.9694323144104804,0.0,0.0,0.0,1.5011179447174072,0.25406455993652344,0.9694323144104804,0.0,0.0,0.0,5.467323541641235,0.255629301071167,0.9694323144104804,0.0,0.0,0.0,3.6861534118652344,0.07794833183288574,0.9706799750467873,0.75,0.061224489795918366,0.11320754716981131
558,558,571,5014,0.9692404268675455,0.0,0.0,0.0,1.5557365417480469,0.25177669525146484,0.9692404268675455,0.0,0.0,0.0,5.187833547592163,0.2521064281463623,0.9692404268675455,0.0,0.0,0.0,6.39108419418335,0.018492460250854492,0.9698681732580038,0.6,0.061224489795918366,0.1111111111111111
559,559,571,5024,0.969046114971573,0.0,0.0,0.0,1.5610110759735107,0.2505159378051758,0.969046114971573,0.0,0.0,0.0,5.256793975830078,0.24954533576965332,0.969046114971573,0.0,0.0,0.0,16.26839280128479,0.01814556121826172,0.969046114971573,0.5,0.061224489795918366,0.1090909090909091
560,560,571,5034,0.9688493324856962,0.0,0.0,0.0,1.5165786743164062,0.2493419647216797,0.9688493324856962,0.0,0.0,0.0,5.3371429443359375,0.2481224536895752,0.9688493324856962,0.0,0.0,0.0,3.5870914459228516,0.055777788162231445,0.9688493324856962,0.5,0.061224489795918366,0.1090909090909091
561,561,571,5044,0.9686500319897633,0.0,0.0,0.0,1.5381848812103271,0.24727344512939453,0.9686500319897633,0.0,0.0,0.0,4.76316237449646,0.24722814559936523,0.9686500319897633,0.0,0.0,0.0,14.092370748519897,0.018162965774536133,0.9699296225207934,0.6666666666666666,0.08163265306122448,0.14545454545454545
562,562,571,5054,0.9684481648422408,0.0,0.0,0.0,1.6261045932769775,0.2734999656677246,0.9684481648422408,0.0,0.0,0.0,4.317195177078247,0.24454092979431152,0.9684481648422408,0.0,0.0,0.0,42.313774824142456,0.03404879570007324,0.96973599484868,0.75,0.061224489795918366,0.11320754716981131
563,563,571,5064,0.9682436811406351,0.0,0.0,0.0,1.5292983055114746,0.24348115921020508,0.9682436811406351,0.0,0.0,0.0,6.5608696937561035,0.2422795295715332,0.9682436811406351,0.0,0.0,0.0,4.296445369720459,0.22603774070739746,0.9688917692806222,0.6,0.061224489795918366,0.1111111111111111
564,564,571,5074,0.9680365296803652,0.0,0.0,0.0,1.5208313465118408,0.24076151847839355,0.9680365296803652,0.0,0.0,0.0,5.862696886062622,0.23930764198303223,0.9680365296803652,0.0,0.0,0.0,5.7294511795043945,0.017597198486328125,0.969341161121983,0.75,0.061224489795918366,0.11320754716981131
565,565,571,5084,0.9678266579120157,0.0,0.0,0.0,1.6897192001342773,0.23828506469726562,0.9678266579120157,0.0,0.0,0.0,8.144188642501831,0.24036097526550293,0.9678266579120157,0.0,0.0,0.0,18.278037309646606,0.017330169677734375,0.96913985554826,0.75,0.061224489795918366,0.11320754716981131
566,566,571,5094,0.9676140118968936,0.0,0.0,0.0,1.5391266345977783,0.23651504516601562,0.9676140118968936,0.0,0.0,0.0,5.20262336730957,0.2402787208557129,0.9682749504296101,1.0,0.02040816326530612,0.039999999999999994,2.8517723083496094,0.05771136283874512,0.9682749504296101,0.6,0.061224489795918366,0.1111111111111111
567,567,571,5104,0.9673985362608117,0.0,0.0,0.0,1.8291845321655273,0.23497390747070312,0.9673985362608117,0.0,0.0,0.0,8.328801155090332,0.23906397819519043,0.9673985362608117,0.0,0.0,0.0,17.38568091392517,0.017467975616455078,0.9687292082501663,0.5833333333333334,0.14285714285714285,0.22950819672131142
568,568,571,5114,0.9671801741460148,0.0,0.0,0.0,1.5588006973266602,0.23369431495666504,0.9671801741460148,0.0,0.0,0.0,11.30034852027893,0.23482632637023926,0.9685197588747488,1.0,0.04081632653061224,0.07843137254901959,4.213902473449707,0.05398392677307129,0.9671801741460148,0.5,0.08163265306122448,0.14035087719298245
569,569,571,5124,0.9669588671611599,0.0,0.0,0.0,1.5611355304718018,0.23210382461547852,0.9669588671611599,0.0,0.0,0.0,7.833498239517212,0.23282337188720703,0.9669588671611599,0.0,0.0,0.0,3.2116568088531494,0.016809701919555664,0.9683074848280513,0.75,0.061224489795918366,0.11320754716981131
570,570,571,5134,0.96673455532926,0.0,0.0,0.0,1.812962532043457,0.2302103042602539,0.96673455532926,0.0,0.0,0.0,7.042434215545654,0.2354445457458496,0.96673455532926,0.0,0.0,0.0,5.490358352661133,0.017162084579467773,0.9687712152070604,0.8,0.08163265306122448,0.1481481481481481
571,571,571,5144,0.9665071770334929,0.0,0.0,0.0,1.5854160785675049,0.22952008247375488,0.9665071770334929,0.0,0.0,0.0,7.78056263923645,0.23087096214294434,0.9665071770334929,0.0,0.0,0.0,4.7978575229644775,0.017163515090942383,0.9685577580314423,1.0,0.061224489795918366,0.11538461538461538
572,572,571,5154,0.9662766689607708,0.0,0.0,0.0,1.5843353271484375,0.22748470306396484,0.9662766689607708,0.0,0.0,0.0,4.633980751037598,0.22922134399414062,0.9669649002064694,1.0,0.02040816326530612,0.039999999999999994,5.5080955028533936,0.01709771156311035,0.9683413626978665,1.0,0.061224489795918366,0.11538461538461538
573,573,571,5164,0.966042966042966,0.0,0.0,0.0,1.6064567565917969,0.2294478416442871,0.966042966042966,0.0,0.0,0.0,6.584373712539673,0.22660017013549805,0.966042966042966,0.0,0.0,0.0,19.178711414337158,0.016756057739257812,0.9674289674289674,0.75,0.061224489795918366,0.11320754716981131
574,574,571,5174,0.9658060013956734,0.0,0.0,0.0,1.5619440078735352,0.22380590438842773,0.9658060013956734,0.0,0.0,0.0,6.595989942550659,0.2260591983795166,0.9658060013956734,0.0,0.0,0.0,5.996544122695923,0.07312345504760742,0.9665038381018841,0.5714285714285714,0.08163265306122448,0.14285714285714285
575,575,571,5184,0.9655657062543921,0.0,0.0,0.0,1.5904688835144043,0.2013845443725586,0.9655657062543921,0.0,0.0,0.0,8.460315227508545,0.20335626602172852,0.9655657062543921,0.0,0.0,0.0,5.828721761703491,0.016459941864013672,0.9676739283204497,1.0,0.061224489795918366,0.11538461538461538
576,576,571,5194,0.9653220099079972,0.0,0.0,0.0,1.5332200527191162,0.2247023582458496,0.9653220099079972,0.0,0.0,0.0,6.726601839065552,0.22225308418273926,0.9660297239915074,1.0,0.02040816326530612,0.039999999999999994,5.198628664016724,0.016487598419189453,0.967445152158528,1.0,0.061224489795918366,0.11538461538461538
577,577,571,5204,0.9650748396293657,0.0,0.0,0.0,1.5857012271881104,0.220658540725708,0.9650748396293657,0.0,0.0,0.0,5.321084260940552,0.22064828872680664,0.9650748396293657,0.0,0.0,0.0,3.1888206005096436,0.01573967933654785,0.9672131147540983,1.0,0.061224489795918366,0.11538461538461538
578,578,571,5214,0.964824120603015,0.0,0.0,0.0,1.5739905834197998,0.22219538688659668,0.964824120603015,0.0,0.0,0.0,6.0679709911346436,0.21928095817565918,0.964824120603015,0.0,0.0,0.0,5.9039466381073,0.015962839126586914,0.9655419956927495,0.6666666666666666,0.04081632653061224,0.07692307692307691
579,579,571,5224,0.9645697758496024,0.0,0.0,0.0,1.588088035583496,0.2161417007446289,0.9645697758496024,0.0,0.0,0.0,5.851641654968262,0.21594572067260742,0.9645697758496024,0.0,0.0,0.0,7.685447692871094,0.01586151123046875,0.96529284164859,0.6,0.061224489795918366,0.1111111111111111
580,580,571,5234,0.9643117261471231,0.0,0.0,0.0,1.636336326599121,0.2149033546447754,0.9643117261471231,0.0,0.0,0.0,4.85529899597168,0.21529531478881836,0.9643117261471231,0.0,0.0,0.0,3.143385648727417,0.01871323585510254,0.9664967225054625,1.0,0.061224489795918366,0.11538461538461538
581,581,571,5244,0.9640498899486427,0.0,0.0,0.0,1.6015076637268066,0.21341347694396973,0.9640498899486427,0.0,0.0,0.0,6.412531137466431,0.21356415748596191,0.9640498899486427,0.0,0.0,0.0,28.366924285888672,0.015503883361816406,0.9677182685253118,0.8571428571428571,0.12244897959183673,0.21428571428571427
582,582,571,5254,0.9637841832963784,0.0,0.0,0.0,1.8735771179199219,0.2117445468902588,0.9637841832963784,0.0,0.0,0.0,4.578278064727783,0.21451592445373535,0.9637841832963784,0.0,0.0,0.0,3.8275156021118164,0.12619280815124512,0.9660014781966001,1.0,0.061224489795918366,0.11538461538461538
583,583,571,5264,0.9635145197319435,0.0,0.0,0.0,1.616947889328003,0.2105848789215088,0.9635145197319435,0.0,0.0,0.0,5.435703992843628,0.21172833442687988,0.9635145197319435,0.0,0.0,0.0,3.426459550857544,0.015513181686401367,0.9664929262844378,0.8333333333333334,0.10204081632653061,0.18181818181818182
584,584,571,5274,0.9632408102025506,0.0,0.0,0.0,1.6550977230072021,0.20926308631896973,0.9632408102025506,0.0,0.0,0.0,10.098551988601685,0.20910096168518066,0.9632408102025506,0.0,0.0,0.0,2.7818615436553955,0.01527547836303711,0.9662415603900976,0.8333333333333334,0.10204081632653061,0.18181818181818182
585,585,571,5284,0.9629629629629629,0.0,0.0,0.0,1.71555495262146,0.20598149299621582,0.9629629629629629,0.0,0.0,0.0,5.582060813903809,0.20832204818725586,0.963718820861678,1.0,0.02040816326530612,0.039999999999999994,3.391388416290283,0.01535654067993164,0.9659863945578231,0.75,0.12244897959183673,0.21052631578947364
586,586,571,5294,0.9626808834729627,0.0,0.0,0.0,1.603438377380371,0.20507311820983887,0.9626808834729627,0.0,0.0,0.0,9.177126169204712,0.2071549892425537,0.9626808834729627,0.0,0.0,0.0,38.9778311252594,0.015475749969482422,0.964965727341965,0.8,0.08163265306122448,0.1481481481481481
587,587,571,5304,0.9623944742900997,0.0,0.0,0.0,1.6476657390594482,0.20321273803710938,0.9623944742900997,0.0,0.0,0.0,5.642635107040405,0.20851612091064453,0.9623944742900997,0.0,0.0,0.0,4.9177680015563965,0.16065144538879395,0.9631619339984651,0.6666666666666666,0.04081632653061224,0.07692307692307691
588,588,571,5314,0.9621036349574633,0.0,0.0,0.0,1.6444170475006104,0.20254731178283691,0.9621036349574633,0.0,0.0,0.0,5.731283664703369,0.20261430740356445,0.9621036349574633,0.0,0.0,0.0,4.8531575202941895,0.015129327774047852,0.9644238205723125,1.0,0.061224489795918366,0.11538461538461538
589,589,571,5324,0.9618082618862042,0.0,0.0,0.0,1.6858875751495361,0.20096111297607422,0.9618082618862042,0.0,0.0,0.0,4.875265836715698,0.20285987854003906,0.9618082618862042,0.0,0.0,0.0,27.360352039337158,0.014747142791748047,0.9633671083398285,0.6666666666666666,0.08163265306122448,0.14545454545454545
590,590,571,5334,0.9615082482325216,0.0,0.0,0.0,1.671471357345581,0.19857335090637207,0.9615082482325216,0.0,0.0,0.0,6.6609601974487305,0.1989002227783203,0.9615082482325216,0.0,0.0,0.0,32.55986428260803,0.10794234275817871,0.9630793401413983,0.75,0.061224489795918366,0.11320754716981131
591,591,571,5344,0.9612034837688044,0.0,0.0,0.0,1.6076874732971191,0.19860005378723145,0.9612034837688044,0.0,0.0,0.0,10.634902000427246,0.3764200210571289,0.9612034837688044,0.0,0.0,0.0,4.846648216247559,0.1341249942779541,0.9635787806809184,1.0,0.061224489795918366,0.11538461538461538
592,592,571,5354,0.9608938547486033,0.0,0.0,0.0,1.6882777214050293,0.19623398780822754,0.9608938547486033,0.0,0.0,0.0,5.859096527099609,0.19796037673950195,0.9608938547486033,0.0,0.0,0.0,3.4446325302124023,0.014556646347045898,0.9624900239425379,0.75,0.061224489795918366,0.11320754716981131
593,593,571,5364,0.9605792437650845,0.0,0.0,0.0,1.9156591892242432,0.19519972801208496,0.9605792437650845,0.0,0.0,0.0,7.079817056655884,0.19574832916259766,0.9605792437650845,0.0,0.0,0.0,19.7631356716156,0.01442718505859375,0.9637972646822205,0.8333333333333334,0.10204081632653061,0.18181818181818182
594,594,571,5374,0.9602595296025953,0.0,0.0,0.0,1.6180915832519531,0.19263958930969238,0.9602595296025953,0.0,0.0,0.0,6.608778715133667,0.1947767734527588,0.9602595296025953,0.0,0.0,0.0,5.539186477661133,0.05592036247253418,0.9618815896188159,0.75,0.061224489795918366,0.11320754716981131
595,595,571,5384,0.9599345870809485,0.0,0.0,0.0,1.6373891830444336,0.19107818603515625,0.9599345870809485,0.0,0.0,0.0,11.376321792602539,0.19199204444885254,0.9599345870809485,0.0,0.0,0.0,3.1049206256866455,0.014692544937133789,0.9623875715453802,1.0,0.061224489795918366,0.11538461538461538
596,596,571,5394,0.9596042868920033,0.0,0.0,0.0,1.6212899684906006,0.18963313102722168,0.9596042868920033,0.0,0.0,0.0,9.963504791259766,0.19126534461975098,0.9604286892003298,1.0,0.02040816326530612,0.039999999999999994,3.1359939575195312,0.014539241790771484,0.9637262984336357,0.7777777777777778,0.14285714285714285,0.24137931034482757
597,597,571,5404,0.9592684954280964,0.0,0.0,0.0,1.644948959350586,0.18793559074401855,0.9592684954280964,0.0,0.0,0.0,7.7130725383758545,0.18979811668395996,0.9600997506234414,1.0,0.02040816326530612,0.039999999999999994,10.155949354171753,0.015889883041381836,0.9625935162094763,0.8333333333333334,0.10204081632653061,0.18181818181818182
598,598,571,5414,0.9589270746018441,0.0,0.0,0.0,1.7849128246307373,0.18571901321411133,0.9589270746018441,0.0,0.0,0.0,5.373991012573242,0.18734002113342285,0.9589270746018441,0.0,0.0,0.0,5.391723155975342,0.014734506607055664,0.961441743503772,1.0,0.061224489795918366,0.11538461538461538
599,599,571,5424,0.9585798816568047,0.0,0.0,0.0,1.9097328186035156,0.18387460708618164,0.9585798816568047,0.0,0.0,0.0,5.228050231933594,0.18535947799682617,0.9585798816568047,0.0,0.0,0.0,4.333118200302124,0.013909101486206055,0.9611158072696534,1.0,0.061224489795918366,0.11538461538461538
600,600,571,5434,0.9582267689684569,0.0,0.0,0.0,1.6779122352600098,0.1868281364440918,0.9582267689684569,0.0,0.0,0.0,6.022726058959961,0.18582892417907715,0.9582267689684569,0.0,0.0,0.0,3.2366321086883545,0.014763832092285156,0.9599317988064792,0.75,0.061224489795918366,0.11320754716981131
601,601,571,5444,0.9578675838349097,0.0,0.0,0.0,1.7034578323364258,0.18227362632751465,0.9578675838349097,0.0,0.0,0.0,5.181147813796997,0.1841259002685547,0.9578675838349097,0.0,0.0,0.0,3.8552706241607666,0.014056205749511719,0.9630266552020637,0.875,0.14285714285714285,0.2456140350877193
602,602,571,5454,0.9575021682567216,0.0,0.0,0.0,1.5371015071868896,0.18110442161560059,0.9575021682567216,0.0,0.0,0.0,7.876978158950806,0.18214750289916992,0.9575021682567216,0.0,0.0,0.0,35.63306713104248,0.013680219650268555,0.9601040763226366,0.8,0.08163265306122448,0.1481481481481481
603,603,571,5464,0.9571303587051618,0.0,0.0,0.0,1.6988282203674316,0.17878961563110352,0.9571303587051618,0.0,0.0,0.0,5.876327276229858,0.1811530590057373,0.9571303587051618,0.0,0.0,0.0,4.072185516357422,0.12214946746826172,0.9571303587051618,0.5,0.08163265306122448,0.14035087719298245
604,604,571,5474,0.9567519858781994,0.0,0.0,0.0,1.8403897285461426,0.17763137817382812,0.9567519858781994,0.0,0.0,0.0,7.520627737045288,0.17733407020568848,0.9567519858781994,0.0,0.0,0.0,3.666785955429077,0.013012409210205078,0.9593998234774934,0.8,0.08163265306122448,0.1481481481481481
605,605,571,5484,0.956366874443455,0.0,0.0,0.0,1.6966884136199951,0.17632436752319336,0.956366874443455,0.0,0.0,0.0,5.4034340381622314,0.17804217338562012,0.956366874443455,0.0,0.0,0.0,17.034938097000122,0.013204813003540039,0.9581478183437222,0.75,0.061224489795918366,0.11320754716981131
606,606,571,5494,0.9559748427672956,0.0,0.0,0.0,1.727515459060669,0.17531085014343262,0.9559748427672956,0.0,0.0,0.0,9.484172105789185,0.1763603687286377,0.9559748427672956,0.0,0.0,0.0,23.857264041900635,0.025609254837036133,0.958670260557053,1.0,0.061224489795918366,0.11538461538461538
607,607,571,5504,0.9555757026291931,0.0,0.0,0.0,1.587731122970581,0.17343807220458984,0.9555757026291931,0.0,0.0,0.0,5.490242004394531,0.1734001636505127,0.9555757026291931,0.0,0.0,0.0,6.90966272354126,0.07753324508666992,0.958295557570263,1.0,0.061224489795918366,0.11538461538461538
608,608,571,5514,0.9551692589204026,0.0,0.0,0.0,1.683264970779419,0.1706094741821289,0.9551692589204026,0.0,0.0,0.0,6.851043701171875,0.17351269721984863,0.9551692589204026,0.0,0.0,0.0,17.89600110054016,0.012944698333740234,0.9579139981701739,0.8,0.08163265306122448,0.1481481481481481
609,609,571,5524,0.9547553093259464,0.0,0.0,0.0,1.5979442596435547,0.16992878913879395,0.9547553093259464,0.0,0.0,0.0,9.521420240402222,0.17238926887512207,0.9547553093259464,0.0,0.0,0.0,3.5991132259368896,0.03226947784423828,0.9566020313942751,0.75,0.061224489795918366,0.11320754716981131
610,610,571,5534,0.9543336439888164,0.0,0.0,0.0,1.6522977352142334,0.16840457916259766,0.9543336439888164,0.0,0.0,0.0,5.003441095352173,0.16863036155700684,0.9552656104380243,1.0,0.02040816326530612,0.039999999999999994,6.506172180175781,0.012665033340454102,0.9552656104380243,0.6666666666666666,0.04081632653061224,0.07692307692307691
611,611,571,5544,0.9539040451552211,0.0,0.0,0.0,1.6476707458496094,0.16704773902893066,0.9539040451552211,0.0,0.0,0.0,4.781214237213135,0.16812658309936523,0.9539040451552211,0.0,0.0,0.0,20.00052785873413,0.012565374374389648,0.955785512699906,0.75,0.061224489795918366,0.11320754716981131
612,612,571,5554,0.9534662867996201,0.0,0.0,0.0,1.7060482501983643,0.16610002517700195,0.9534662867996201,0.0,0.0,0.0,4.7504870891571045,0.1664445400238037,0.9534662867996201,0.0,0.0,0.0,3.7292237281799316,0.05011558532714844,0.9553656220322887,0.75,0.061224489795918366,0.11320754716981131
613,613,571,5564,0.9530201342281879,0.0,0.0,0.0,1.7935476303100586,0.16365361213684082,0.9530201342281879,0.0,0.0,0.0,12.431407451629639,0.16485929489135742,0.9530201342281879,0.0,0.0,0.0,4.142838001251221,0.012373685836791992,0.9568552253116012,0.8333333333333334,0.10204081632653061,0.18181818181818182
614,614,571,5574,0.952565343659245,0.0,0.0,0.0,1.9422390460968018,0.16103434562683105,0.952565343659245,0.0,0.0,0.0,5.956260681152344,0.19885969161987305,0.9535333978702807,1.0,0.02040816326530612,0.039999999999999994,45.02097177505493,0.013767242431640625,0.9554695062923524,1.0,0.061224489795918366,0.11538461538461538
615,615,571,5584,0.9521016617790812,0.0,0.0,0.0,1.5556321144104004,0.1606004238128662,0.9521016617790812,0.0,0.0,0.0,6.50299859046936,0.1603543758392334,0.9521016617790812,0.0,0.0,0.0,6.21514105796814,0.10875749588012695,0.9530791788856305,0.6,0.061224489795918366,0.1111111111111111
616,616,571,5594,0.9516288252714709,0.0,0.0,0.0,1.7044172286987305,0.16186928749084473,0.9516288252714709,0.0,0.0,0.0,7.8936944007873535,0.15979456901550293,0.9516288252714709,0.0,0.0,0.0,6.904953956604004,0.011986017227172852,0.9545903257650543,1.0,0.061224489795918366,0.11538461538461538
617,617,571,5604,0.9511465603190429,0.0,0.0,0.0,1.6670901775360107,0.1562948226928711,0.9511465603190429,0.0,0.0,0.0,12.217726230621338,0.1656627655029297,0.9521435692921236,1.0,0.02040816326530612,0.039999999999999994,4.821596622467041,0.012005805969238281,0.9531405782652044,0.75,0.061224489795918366,0.11320754716981131
618,618,571,5614,0.9506545820745217,0.0,0.0,0.0,1.6172425746917725,0.15507936477661133,0.9506545820745217,0.0,0.0,0.0,6.121159076690674,0.15610504150390625,0.9506545820745217,0.0,0.0,0.0,57.71379232406616,0.011599302291870117,0.9526686807653575,0.75,0.061224489795918366,0.11320754716981131
619,619,571,5624,0.9501525940996948,0.0,0.0,0.0,1.755669116973877,0.1524820327758789,0.9501525940996948,0.0,0.0,0.0,9.574690580368042,0.15421652793884277,0.9501525940996948,0.0,0.0,0.0,4.244643926620483,0.12143325805664062,0.9521871820956256,1.0,0.04081632653061224,0.07843137254901959
620,620,571,5634,0.9496402877697842,0.0,0.0,0.0,1.883293628692627,0.15304136276245117,0.9496402877697842,0.0,0.0,0.0,5.483797788619995,0.15323233604431152,0.9496402877697842,0.0,0.0,0.0,4.869801044464111,0.011497020721435547,0.9527235354573484,1.0,0.061224489795918366,0.11538461538461538
621,621,571,5644,0.9491173416407062,0.0,0.0,0.0,1.7173576354980469,0.15158653259277344,0.9491173416407062,0.0,0.0,0.0,12.758386611938477,0.1513681411743164,0.9491173416407062,0.0,0.0,0.0,14.066579818725586,0.011169910430908203,0.9532710280373832,1.0,0.08163265306122448,0.15094339622641506
622,622,571,5654,0.9485834207764953,0.0,0.0,0.0,1.7041127681732178,0.14884614944458008,0.9485834207764953,0.0,0.0,0.0,6.797448635101318,0.14854216575622559,0.9485834207764953,0.0,0.0,0.0,8.592077255249023,0.027527809143066406,0.9527806925498427,1.0,0.08163265306122448,0.15094339622641506
623,623,571,5664,0.9480381760339343,0.0,0.0,0.0,1.7613379955291748,0.14784026145935059,0.9480381760339343,0.0,0.0,0.0,8.403555631637573,0.14863944053649902,0.9480381760339343,0.0,0.0,0.0,5.293456077575684,0.011157035827636719,0.9501590668080594,0.75,0.061224489795918366,0.11320754716981131
624,624,571,5674,0.947481243301179,0.0,0.0,0.0,1.7740609645843506,0.14890074729919434,0.947481243301179,0.0,0.0,0.0,5.54986047744751,0.14666438102722168,0.947481243301179,0.0,0.0,0.0,43.475279331207275,0.010949134826660156,0.9506966773847803,1.0,0.061224489795918366,0.11538461538461538
625,625,571,5684,0.9469122426868906,0.0,0.0,0.0,1.6302213668823242,0.14501690864562988,0.9469122426868906,0.0,0.0,0.0,7.971160888671875,0.1450328826904297,0.9469122426868906,0.0,0.0,0.0,3.6756277084350586,0.12324237823486328,0.9501625135427952,1.0,0.061224489795918366,0.11538461538461538
626,626,571,5694,0.9463307776560789,0.0,0.0,0.0,1.609827995300293,0.1445777416229248,0.9463307776560789,0.0,0.0,0.0,9.702638864517212,0.14355039596557617,0.9463307776560789,0.0,0.0,0.0,4.485762596130371,0.010972976684570312,0.9474260679079957,0.6666666666666666,0.04081632653061224,0.07692307692307691
627,627,571,5704,0.9457364341085271,0.0,0.0,0.0,1.7331852912902832,0.14350247383117676,0.9457364341085271,0.0,0.0,0.0,8.197620868682861,0.14255928993225098,0.946843853820598,1.0,0.02040816326530612,0.039999999999999994,5.078350067138672,0.010811090469360352,0.9490586932447398,1.0,0.061224489795918366,0.11538461538461538
628,628,571,5714,0.9451287793952967,0.0,0.0,0.0,1.7654480934143066,0.14286041259765625,0.9451287793952967,0.0,0.0,0.0,7.409550189971924,0.14027953147888184,0.9462486002239642,1.0,0.02040816326530612,0.039999999999999994,21.253288984298706,0.010552644729614258,0.948488241881299,1.0,0.061224489795918366,0.11538461538461538
629,629,571,5724,0.9445073612684032,0.0,0.0,0.0,1.628809928894043,0.13632535934448242,0.9445073612684032,0.0,0.0,0.0,6.9148170948028564,0.13895678520202637,0.9445073612684032,0.0,0.0,0.0,58.100942611694336,0.05017518997192383,0.9467723669309174,0.75,0.061224489795918366,0.11320754716981131
